SR No,LRNo,LRDate,NoOfBox,Weight,InvoiceNumber,InvoiceDate,PartyName,CityName,District,State,Amount,TransportName,Remark
168,1.00E+11,3/25/2025 18:45,5,59,DHL/24-25/16293,3/25/2025 10:41,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,18177.9,SAFEXPRESS,Scheduled
169,1.00E+11,3/25/2025 18:42,2,2.7,DHL/24-25/15817,3/13/2025 9:45,Bhagya Enterprises,KENDRAPARA,KENDRAPARA,Odisha,2519.3,SAFEXPRESS,Scheduled
170,1.00E+11,3/25/2025 18:42,2,3.2,DHL/24-25/16029,3/19/2025 9:18,Bhagya Enterprises,KENDRAPARA,KENDRAPARA,Odisha,4578.4,SAFEXPRESS,Scheduled
171,1.00E+11,3/25/2025 18:42,1,2.5,DHL/24-25/16062,3/19/2025 10:07,Bhagya Enterprises,KENDRAPARA,KENDRAPARA,Odisha,5528.3,SAFEXPRESS,Scheduled
172,1.00E+11,3/25/2025 18:42,1,2.4,DHL/24-25/16244,3/24/2025 9:32,Bhagya Enterprises,KENDRAPARA,KENDRAPARA,Odisha,6177.3,SAFEXPRESS,Scheduled
173,1.00E+11,3/25/2025 18:41,1,15.4,DHL/24-25/16291,3/25/2025 10:38,ALPINE DIGI SCALE SYSTEM,KOLKATA,KOLKATA,West Bengal,5852.8,SAFEXPRESS,Scheduled
174,1.00E+11,3/25/2025 18:41,1,20.1,DHL/24-25/16291,3/25/2025 10:38,ALPINE DIGI SCALE SYSTEM,KOLKATA,KOLKATA,West Bengal,6897.1,SAFEXPRESS,Scheduled
175,1.00E+11,3/25/2025 18:39,1,15.4,DHL/24-25/16243,3/24/2025 9:23,PARTHENDU SAHA,TINSUKIA,TINSUKIA,Assam,5776.1,SAFEXPRESS,Scheduled
176,1.00E+11,3/25/2025 18:38,4,20.4,DHL/24-25/16330,3/25/2025 17:21,RIDHI SIDHI ENGINEERING,KOTA,KOTA,Rajasthan,28178.4,SAFEXPRESS,Scheduled
177,1.00E+11,3/25/2025 18:38,3,97.5,DHL/24-25/16331,3/25/2025 17:46,RIDHI SIDHI ENGINEERING,KOTA,KOTA,Rajasthan,40055.1,SAFEXPRESS,Scheduled
178,1.00E+11,3/25/2025 18:38,3,97.5,DHL/24-25/16331,3/25/2025 17:46,RIDHI SIDHI ENGINEERING,KOTA,KOTA,Rajasthan,34745.1,SAFEXPRESS,Scheduled
179,1.00E+11,3/25/2025 18:36,3,13.8,DHL/24-25/16247,3/24/2025 9:35,EAGLE DIGITAL SCALES,COIMBATORE,COIMBATORE,Tamil Nadu,9274.8,SAFEXPRESS,Scheduled
180,1.00E+11,3/25/2025 18:36,2,48.5,DHL/24-25/16319,3/25/2025 14:31,EAGLE DIGITAL SCALES,COIMBATORE,COIMBATORE,Tamil Nadu,30149,SAFEXPRESS,Scheduled
181,1.00E+11,3/25/2025 18:34,2,10.8,DHL/24-25/16315,3/25/2025 12:37,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,5121.2,SAFEXPRESS,Scheduled
182,1.00E+11,3/25/2025 18:34,5,11.5,DHL/24-25/16315,3/25/2025 12:37,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,7788,SAFEXPRESS,Scheduled
183,1.00E+11,3/25/2025 18:33,1,21.4,DHL/24-25/16289,3/25/2025 10:36,NATRAJ ENTERPRISES,Hyderabad,HYDERABAD,Telangana,6779.1,SAFEXPRESS,Ac
184,1.00E+11,3/25/2025 18:32,2,90.9,DHL/24-25/16328,3/25/2025 17:09,Bilaspur,Bilaspur,Bilaspur,Chhattisgarh,15741.2,SAFEXPRESS,All others ODA
185,158076610,3/25/2025 18:31,20,109,DHL/24-25/16241,3/24/2025 9:20,PHOENIX INDUSTRIAL SERVICE,ANGUL,ANGUL,Odisha,40415,GATI,All others ODA
186,158076740,3/25/2025 18:30,52,127.4,DHL/24-25/16287,3/25/2025 10:04,SNEHA,SANTACRUZ(W),MUMBAI,MAHARASHTRA,124867.6,GATI,Scheduled
187,158076719,3/25/2025 18:29,2,54.6,DHL/24-25/16284,3/25/2025 9:30,Bilaspur,Bilaspur,Bilaspur,Chhattisgarh,12012.4,GATI,Scheduled
188,158076726,3/25/2025 18:27,3,47.4,DHL/24-25/16292,3/25/2025 10:40,Raigarh,Raigarh,Raigarh,Chhattisgarh,15646.8,GATI,Scheduled
189,158076726,3/25/2025 18:27,2,62,DHL/24-25/16292,3/25/2025 10:40,Raigarh,Raigarh,Raigarh,Chhattisgarh,13994.8,GATI,Scheduled
190,158076726,3/25/2025 18:27,1,11.6,DHL/24-25/16292,3/25/2025 10:40,Raigarh,Raigarh,Raigarh,Chhattisgarh,3635.58,GATI,Scheduled
191,158076733,3/25/2025 18:26,2,37.4,DHL/24-25/16282,3/25/2025 9:27,NITIRAJ ENTERPRISES.,NIZAMABAD,NIZAMABAD,Telangana,12484.4,DELHIVERY,All others ODA
192,158076733,3/25/2025 18:26,2,36.4,DHL/24-25/16282,3/25/2025 9:27,NITIRAJ ENTERPRISES.,NIZAMABAD,NIZAMABAD,Telangana,12177.6,DELHIVERY,All others ODA
193,158076733,3/25/2025 18:26,5,152,DHL/24-25/16290,3/25/2025 10:37,NITIRAJ ENTERPRISES.,NIZAMABAD,NIZAMABAD,Telangana,40415,DELHIVERY,All others ODA
194,275193095,3/25/2025 18:25,1,2.4,DHL/24-25/16299,3/25/2025 11:55,Gautam Chand Kanmal Oswal,BALAGHAT,BALAGHAT,Madhya Pradesh,7640.5,DELHIVERY,All others ODA
195,275193095,3/25/2025 18:25,1,2.3,DHL/24-25/16299,3/25/2025 11:55,Gautam Chand Kanmal Oswal,BALAGHAT,BALAGHAT,Madhya Pradesh,5575.5,DELHIVERY,All others ODA
196,275193095,3/25/2025 18:25,2,4.6,DHL/24-25/16300,3/25/2025 11:59,Gautam Chand Kanmal Oswal,BALAGHAT,BALAGHAT,Madhya Pradesh,10084.28,DELHIVERY,All others ODA
197,275192698,3/25/2025 18:22,2,5,DHL/24-25/16304,3/25/2025 12:05,ANANDA MARKETING,Berhampur,GANJAM,Odisha,15564.2,DELHIVERY,All others ODA
198,275192698,3/25/2025 18:22,2,4.6,DHL/24-25/16212,3/22/2025 10:12,ANANDA MARKETING,Berhampur,GANJAM,Odisha,11127.4,DELHIVERY,All others ODA
199,275192698,3/25/2025 18:22,2,4.8,DHL/24-25/16249,3/24/2025 9:39,ANANDA MARKETING,Berhampur,GANJAM,Odisha,11363.4,DELHIVERY,All others ODA
200,275192698,3/25/2025 18:22,1,54,DHL/24-25/16283,3/25/2025 9:29,ANANDA MARKETING,Berhampur,GANJAM,Odisha,12938.7,DELHIVERY,All others ODA
201,275192698,3/25/2025 18:22,5,11.5,DHL/24-25/16301,3/25/2025 12:00,ANANDA MARKETING,Berhampur,GANJAM,Odisha,24514.5,DELHIVERY,All others ODA
207,275160498,3/24/2025 19:17,4,18,DHL/24-25/16259,3/24/2025 10:01,Malkangiri,MALKANGIRI,MALKANGIRI,Odisha,8359.12,DELHIVERY,All others ODA
208,158076757,3/24/2025 19:15,2,9.2,DHL/24-25/16201,3/22/2025 9:53,JINAL MARKETING,PALGHAR,THANE,MAHARASHTRA,5723,GATI,Scheduled
209,158076757,3/24/2025 19:15,4,11.2,DHL/24-25/16251,3/24/2025 9:41,JINAL MARKETING,PALGHAR,THANE,MAHARASHTRA,7032.8,GATI,Scheduled
210,158076818,3/24/2025 19:14,1,4.6,DHL/24-25/16184,3/22/2025 9:27,AVISHKAR SCALE CO.,MUMBAI,MUMBAI,MAHARASHTRA,3451.5,GATI,Scheduled
211,158076818,3/24/2025 19:14,1,4.6,DHL/24-25/16252,3/24/2025 9:42,AVISHKAR SCALE CO.,MUMBAI,MUMBAI,MAHARASHTRA,3215.5,GATI,Scheduled
212,158076801,3/24/2025 19:13,3,29.3,DHL/24-25/16245,3/24/2025 9:32,VEERBHADRA SALES CORPORATION,NANDED,NANDED,MAHARASHTRA,9764.5,GATI,Scheduled
213,158076801,3/24/2025 19:13,1,18,DHL/24-25/16260,3/24/2025 10:02,VEERBHADRA SALES CORPORATION,NANDED,NANDED,MAHARASHTRA,6389.7,GATI,Scheduled
214,158076801,3/24/2025 19:13,2,50,DHL/24-25/16260,3/24/2025 10:02,VEERBHADRA SALES CORPORATION,NANDED,NANDED,MAHARASHTRA,17216.2,GATI,Scheduled
215,158076771,3/24/2025 19:10,6,48.6,DHL/24-25/16271,3/24/2025 15:35,PATNESWARI ENTERPRIES,Balangir,BALANGIR,Odisha,21594,GATI,All others ODA
216,158076788,3/24/2025 19:10,10,81,DHL/24-25/16277,3/24/2025 16:38,Soura Senapati,RAYAGADA,RAYAGADA,Odisha,37642,GATI,All others ODA
217,158076795,3/24/2025 19:10,5,34.5,DHL/24-25/16267,3/24/2025 15:29,Pioneer Instrument and Automation (CCM),BHUBANESHWAR,KHORDHA,Odisha,50445,GATI,All others ODA
218,158076825,3/24/2025 19:09,1,5.5,DHL/24-25/16246,3/24/2025 9:33,AL-NOOR ELECTRONICS,BHIWANDI,THANE,MAHARASHTRA,3793.7,GATI,Scheduled
219,158076832,3/24/2025 19:08,1,5.5,DHL/24-25/16254,3/24/2025 9:48,S S Enterprises,Kuakhai,JAJPUR,Odisha,3640.3,GATI,All others ODA
220,158076849,3/24/2025 19:07,3,14.4,DHL/24-25/16258,3/24/2025 10:00,Berhampur,Berhampur,GANJAM,Odisha,7150.8,GATI,All others ODA
221,158076849,3/24/2025 19:07,5,23,DHL/24-25/16258,3/24/2025 10:00,Berhampur,Berhampur,GANJAM,Odisha,11328,GATI,All others ODA
222,158076764,3/24/2025 19:06,1,74.5,DHL/24-25/16266,3/24/2025 15:28,Munna Digital Scales,Proodatur,Kadappa(Y.S.R),Andhra Pradesh,22455.4,GATI,All others ODA
224,1.00E+11,3/24/2025 10:24,7,48.3,DHL/24-25/16269,3/24/2025 15:32,BINAYAK ENTERPRISES,BOUDH,BOUDH,Odisha,72688,SAFEXPRESS,Scheduled
225,1.00E+11,3/24/2025 10:24,5,41.5,DHL/24-25/16270,3/24/2025 15:33,BINAYAK ENTERPRISES,BOUDH,BOUDH,Odisha,18113,SAFEXPRESS,Scheduled
226,1.00E+11,3/24/2025 10:24,10,118,DHL/24-25/16275,3/24/2025 16:37,BINAYAK ENTERPRISES,BOUDH,BOUDH,Odisha,46492,SAFEXPRESS,Scheduled
227,1.00E+11,3/24/2025 10:24,10,58,DHL/24-25/16275,3/24/2025 16:37,BINAYAK ENTERPRISES,BOUDH,BOUDH,Odisha,30090,SAFEXPRESS,Scheduled
228,1.00E+11,3/24/2025 10:22,1,2.4,DHL/24-25/16248,3/24/2025 9:37,Cuttack,CUTTACK,CUTTACK,Odisha,3293.38,SAFEXPRESS,Scheduled
229,1.00E+11,3/24/2025 10:22,2,4.6,DHL/24-25/16250,3/24/2025 9:40,Cuttack,CUTTACK,CUTTACK,Odisha,4290.48,SAFEXPRESS,Scheduled
232,1.00E+11,3/24/2025 10:20,3,20.7,DHL/24-25/16268,3/24/2025 15:30,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,22833,SAFEXPRESS,Scheduled
233,1.00E+11,3/24/2025 10:20,5,41,DHL/24-25/16272,3/24/2025 15:36,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,13334,SAFEXPRESS,Scheduled
234,1.00E+11,3/24/2025 10:17,25,612.5,DHL/24-25/16262,3/24/2025 14:27,Bilaspur,Bilaspur,Bilaspur,Chhattisgarh,143960,SAFEXPRESS,All others ODA
235,1.00E+11,3/24/2025 10:16,3,20.4,DHL/24-25/16261,3/24/2025 10:04,ALPINE DIGI SCALE SYSTEM,KOLKATA,KOLKATA,West Bengal,11381.1,SAFEXPRESS,Scheduled
236,1.00E+11,3/24/2025 10:16,2,10,DHL/24-25/16261,3/24/2025 10:04,ALPINE DIGI SCALE SYSTEM,KOLKATA,KOLKATA,West Bengal,5038.6,SAFEXPRESS,Scheduled
237,10002256,3/24/2025 10:14,1,21.3,DHL/24-25/16221,3/22/2025 15:20,NATRAJ ENTERPRISES,Hyderabad,HYDERABAD,Telangana,7003.3,SAFEXPRESS,Ac
238,275116378,3/22/2025 18:44,1,2.3,DHL/24-25/16190,3/22/2025 9:38,Gautam Chand Kanmal Oswal,BALAGHAT,BALAGHAT,Madhya Pradesh,7357.3,DELHIVERY,All others ODA
239,275116378,3/22/2025 18:44,1,2.3,DHL/24-25/16190,3/22/2025 9:38,Gautam Chand Kanmal Oswal,BALAGHAT,BALAGHAT,Madhya Pradesh,5575.5,DELHIVERY,All others ODA
240,275116378,3/22/2025 18:44,1,2.4,DHL/24-25/16190,3/22/2025 9:38,Gautam Chand Kanmal Oswal,BALAGHAT,BALAGHAT,Madhya Pradesh,5858.7,DELHIVERY,All others ODA
241,275116378,3/22/2025 18:44,2,4.8,DHL/24-25/16190,3/22/2025 9:38,Gautam Chand Kanmal Oswal,BALAGHAT,BALAGHAT,Madhya Pradesh,8413.4,DELHIVERY,All others ODA
242,275115971,3/22/2025 18:44,2,3,DHL/24-25/16235,3/22/2025 15:38,Malkangiri,MALKANGIRI,MALKANGIRI,Odisha,3776,DELHIVERY,All others ODA
243,275115971,3/22/2025 18:44,10,117,DHL/24-25/16235,3/22/2025 15:38,Malkangiri,MALKANGIRI,MALKANGIRI,Odisha,36580,DELHIVERY,All others ODA
244,275116250,3/22/2025 18:43,12,72,DHL/24-25/16238,3/22/2025 15:41,Prakash Traders.,DINDORI,DINDORI,Madhya Pradesh,24673.8,DELHIVERY,All others ODA
245,275116250,3/22/2025 18:43,7,81.9,DHL/24-25/16238,3/22/2025 15:41,Prakash Traders.,DINDORI,DINDORI,Madhya Pradesh,33742.1,DELHIVERY,All others ODA
246,77655244,3/22/2025 18:42,2,9.2,DHL/24-25/16197,3/22/2025 9:46,TARINI ELECTRICAL,DASAPALLA,NAYAGARH,Odisha,6147.8,TCI,Scheduled
247,77655244,3/22/2025 18:42,10,18,DHL/24-25/16210,3/22/2025 10:07,TARINI ELECTRICAL,DASAPALLA,NAYAGARH,Odisha,16520,TCI,Scheduled
248,77655244,3/22/2025 18:42,4,22.6,DHL/24-25/16230,3/22/2025 15:32,TARINI ELECTRICAL,DASAPALLA,NAYAGARH,Odisha,9074.2,TCI,Scheduled
249,275115756,3/22/2025 18:40,3,13.5,DHL/24-25/16199,3/22/2025 9:49,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,9345.6,DELHIVERY,All others ODA
250,275115756,3/22/2025 18:40,2,5.4,DHL/24-25/16199,3/22/2025 9:49,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,4696.4,DELHIVERY,All others ODA
251,275115756,3/22/2025 18:40,1,16.1,DHL/24-25/16219,3/22/2025 15:18,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,5864.6,DELHIVERY,All others ODA
252,77655233,3/22/2025 18:38,1,6.9,DHL/24-25/16231,3/22/2025 15:33,Berhampur,Berhampur,GANJAM,Odisha,7611,TCI,Scheduled
253,77655233,3/22/2025 18:38,3,25.5,DHL/24-25/16234,3/22/2025 15:36,Berhampur,Berhampur,GANJAM,Odisha,6938.4,TCI,Scheduled
254,77655233,3/22/2025 18:38,3,24.3,DHL/24-25/16234,3/22/2025 15:36,Berhampur,Berhampur,GANJAM,Odisha,8673,TCI,Scheduled
255,77655196,3/22/2025 18:34,20,113,DHL/24-25/16229,3/22/2025 15:31,PHOENIX INDUSTRIAL SERVICE,ANGUL,ANGUL,Odisha,45371,TCI,Scheduled
256,77655200,3/22/2025 18:34,10,46,DHL/24-25/16195,3/22/2025 9:44,PHOENIX INDUSTRIAL SERVICE,ANGUL,ANGUL,Odisha,30739,TCI,Scheduled
257,77655211,3/22/2025 18:32,10,18,DHL/24-25/16208,3/22/2025 10:01,NATRAJ AGENCY,REWA,REWA,Madhya Pradesh,16520,TCI,Scheduled
258,77655211,3/22/2025 18:32,1,31.8,DHL/24-25/16223,3/22/2025 15:23,NATRAJ AGENCY,REWA,REWA,Madhya Pradesh,8431.1,TCI,Scheduled
259,77655211,3/22/2025 18:32,2,54.6,DHL/24-25/16223,3/22/2025 15:23,NATRAJ AGENCY,REWA,REWA,Madhya Pradesh,17115.9,TCI,Scheduled
260,77655222,3/22/2025 18:29,1,32.8,DHL/24-25/16222,3/22/2025 15:22,AVER SCALES &SYSTEMS,DELHI,DELHI,DELHI,8100.7,TCI,Scheduled
261,158076894,3/22/2025 18:28,1,8.1,DHL/24-25/16213,3/22/2025 10:13,VYANKATESH HARDWARE,Georai,BEED,MAHARASHTRA,4513.5,GATI,Scheduled
262,158076900,3/22/2025 18:27,1,53.7,DHL/24-25/16188,3/22/2025 9:31,VEERBHADRA SALES CORPORATION,NANDED,NANDED,MAHARASHTRA,14036.1,GATI,Scheduled
263,158076917,3/22/2025 18:27,2,56.2,DHL/24-25/16228,3/22/2025 15:28,SAMARTH ENTERPRISES,LATUR,LATUR,MAHARASHTRA,17729.5,GATI,Scheduled
264,158076887,3/22/2025 18:26,7,81.9,DHL/24-25/16237,3/22/2025 15:40,Raigarh,Raigarh,Raigarh,Chhattisgarh,25606,GATI,Scheduled
265,158077013,3/22/2025 18:21,1,4.8,DHL/24-25/16143,3/21/2025 9:31,Maheta Scale,JAMNAGAR,JAMNAGAR,Gujarat,3433.8,GATI,All others ODA
266,158077013,3/22/2025 18:21,1,5.5,DHL/24-25/16189,3/22/2025 9:32,Maheta Scale,JAMNAGAR,JAMNAGAR,Gujarat,3793.7,GATI,All others ODA
267,158077013,3/22/2025 18:21,1,2.4,DHL/24-25/16189,3/22/2025 9:32,Maheta Scale,JAMNAGAR,JAMNAGAR,Gujarat,4206.7,GATI,All others ODA
268,158076955,3/22/2025 18:19,2,3,DHL/24-25/16030,3/19/2025 9:19,PHOENIX INDUSTRIAL SERVICE,ANGUL,ANGUL,Odisha,4672.8,GATI,All others ODA
269,158076955,3/22/2025 18:19,1,2.5,DHL/24-25/16182,3/22/2025 9:25,PHOENIX INDUSTRIAL SERVICE,ANGUL,ANGUL,Odisha,5787.9,GATI,All others ODA
270,158076955,3/22/2025 18:19,1,2.5,DHL/24-25/16183,3/22/2025 9:26,PHOENIX INDUSTRIAL SERVICE,ANGUL,ANGUL,Odisha,7345.5,GATI,All others ODA
271,158076931,3/22/2025 18:15,2,16.6,DHL/24-25/16170,3/21/2025 15:22,S S Enterprises,Kuakhai,JAJPUR,Odisha,7209.8,GATI,All others ODA
272,158076931,3/22/2025 18:15,2,11.6,DHL/24-25/16170,3/21/2025 15:22,S S Enterprises,Kuakhai,JAJPUR,Odisha,5947.2,GATI,All others ODA
273,158076931,3/22/2025 18:15,3,24.6,DHL/24-25/16175,3/21/2025 15:41,S S Enterprises,Kuakhai,JAJPUR,Odisha,11788.2,GATI,All others ODA
274,158076931,3/22/2025 18:15,1,5,DHL/24-25/16211,3/22/2025 10:11,S S Enterprises,Kuakhai,JAJPUR,Odisha,3640.3,GATI,All others ODA
275,158076931,3/22/2025 18:15,2,5,DHL/24-25/16211,3/22/2025 10:11,S S Enterprises,Kuakhai,JAJPUR,Odisha,4448.6,GATI,All others ODA
276,158076948,3/22/2025 18:13,3,13.8,DHL/24-25/16200,3/22/2025 9:53,PATNESWARI ENTERPRIES,Balangir,BALANGIR,Odisha,8920.8,GATI,All others ODA
277,158076948,3/22/2025 18:13,2,9,DHL/24-25/16200,3/22/2025 9:53,PATNESWARI ENTERPRIES,Balangir,BALANGIR,Odisha,6230.4,GATI,All others ODA
278,158076948,3/22/2025 18:13,3,6.9,DHL/24-25/16200,3/22/2025 9:53,PATNESWARI ENTERPRIES,Balangir,BALANGIR,Odisha,6619.8,GATI,All others ODA
279,158076948,3/22/2025 18:13,2,4.4,DHL/24-25/16200,3/22/2025 9:53,PATNESWARI ENTERPRIES,Balangir,BALANGIR,Odisha,4696.4,GATI,All others ODA
280,158076948,3/22/2025 18:13,1,26,DHL/24-25/16225,3/22/2025 15:26,PATNESWARI ENTERPRIES,Balangir,BALANGIR,Odisha,7599.2,GATI,All others ODA
281,158077006,3/22/2025 18:07,1,53.3,DHL/24-25/16133,3/21/2025 9:22,"OM ENTERPRISES.,",NASHIK,NASHIK,MAHARASHTRA,13564.1,GATI,Scheduled
282,158076924,3/22/2025 18:07,9,62.1,DHL/24-25/16232,3/22/2025 15:34,Pioneer Instrument and Automation (CCM),BHUBANESHWAR,KHORDHA,Odisha,90801,GATI,All others ODA
283,158076979,3/22/2025 18:05,5,22.5,DHL/24-25/16193,3/22/2025 9:41,PHOENIX SAI ENTERPRISES,Jeypore,KORAPUT,Odisha,14160,GATI,All others ODA
285,158076962,3/22/2025 18:04,10,18,DHL/24-25/16209,3/22/2025 10:05,Jeypore,Jeypore,KORAPUT,Odisha,8555,GATI,All others ODA
286,158076986,3/22/2025 18:04,8,36.4,DHL/24-25/16226,3/22/2025 15:27,National Sales Corporation,AMBIKAPUR,SURGUJA,Chhattisgarh,14396,GATI,Scheduled
287,158076993,3/22/2025 18:03,6,30.3,DHL/24-25/16224,3/22/2025 15:25,National Sales Corporation,AMBIKAPUR,SURGUJA,Chhattisgarh,13522.8,GATI,Scheduled
288,158076993,3/22/2025 18:03,2,54.9,DHL/24-25/16224,3/22/2025 15:25,National Sales Corporation,AMBIKAPUR,SURGUJA,Chhattisgarh,17770.8,GATI,Scheduled
306,1.00E+11,3/22/2025 11:57,10,17,DHL/24-25/16216,3/22/2025 10:16,PARTHENDU SAHA,TINSUKIA,TINSUKIA,Assam,17464,SAFEXPRESS,Scheduled
308,275128769,3/22/2025 10:45,1,31.8,DHL/24-25/16220,3/22/2025 15:19,SRI MARKANDEY ENTERPRISES,KARIMNAGAR,KARIMNAGAR,Telangana,8330.8,DELHIVERY,All others ODA
309,1.00E+11,3/22/2025 10:23,2,82.3,DHL/24-25/16191,3/22/2025 9:40,RONAK TRADERS AND HARDWARE,KOTHALI,BULDHANA,MAHARASHTRA,33706.7,SAFEXPRESS,All others ODA
310,1.00E+11,3/22/2025 10:22,2,54.9,DHL/24-25/16227,3/22/2025 15:28,ANANDA MARKETING,Berhampur,GANJAM,Odisha,16549.5,SAFEXPRESS,Scheduled
311,1.00E+11,3/22/2025 10:21,2,82.3,DHL/24-25/16192,3/22/2025 9:41,BOHRAPI KRUSHI KENDRA,BORI ADGAON,BULDHANA,MAHARASHTRA,33706.7,SAFEXPRESS,All others ODA
312,1.00E+11,3/22/2025 10:18,2,10.9,DHL/24-25/16104,3/20/2025 11:19,Prayagraj Enterprises,RANCHI,RANCHI,Jharkhand,4041.5,SAFEXPRESS,Scheduled
313,1.00E+11,3/22/2025 10:16,1,5,DHL/24-25/16185,3/22/2025 9:27,A. R. ELECTRONIC,THAKURCHAK,SOUTH 24 PARGANAS,West Bengal,4466.3,SAFEXPRESS,Scheduled
314,1.00E+11,3/22/2025 10:15,2,9.2,DHL/24-25/16202,3/22/2025 9:55,Agrawal Kanta Ghar,SATNA,SATNA,Madhya Pradesh,5723,SAFEXPRESS,All others ODA
315,1.00E+11,3/22/2025 10:15,1,5,DHL/24-25/16202,3/22/2025 9:55,Agrawal Kanta Ghar,SATNA,SATNA,Madhya Pradesh,3203.7,SAFEXPRESS,All others ODA
316,1.00E+11,3/22/2025 10:14,6,70.8,DHL/24-25/16236,3/22/2025 15:39,ALPINE DIGI SCALE SYSTEM,KOLKATA,KOLKATA,West Bengal,29771.4,SAFEXPRESS,Scheduled
317,1.00E+11,3/22/2025 10:10,10,81,DHL/24-25/16233,3/22/2025 15:35,Khariar Weighing Scale,KHARIAR,NUAPADA,Odisha,33984,SAFEXPRESS,Scheduled
320,1.00E+11,3/21/2025 18:29,2,23.4,DHL/24-25/16173,3/21/2025 15:33,Agrawal Kanta Ghar,SATNA,SATNA,Madhya Pradesh,9923.8,SAFEXPRESS,All others ODA
321,1.00E+11,3/21/2025 18:29,2,16.2,DHL/24-25/16173,3/21/2025 15:33,Agrawal Kanta Ghar,SATNA,SATNA,Madhya Pradesh,7611,SAFEXPRESS,All others ODA
322,1.00E+11,3/21/2025 18:29,1,8.2,DHL/24-25/16173,3/21/2025 15:33,Agrawal Kanta Ghar,SATNA,SATNA,Madhya Pradesh,3929.4,SAFEXPRESS,All others ODA
323,1.00E+11,3/21/2025 18:29,1,5.8,DHL/24-25/16173,3/21/2025 15:33,Agrawal Kanta Ghar,SATNA,SATNA,Madhya Pradesh,2973.6,SAFEXPRESS,All others ODA
324,1.00E+11,3/21/2025 18:28,8,10.4,DHL/24-25/16174,3/21/2025 15:40,TARINI ELECTRICAL,DASAPALLA,NAYAGARH,Odisha,6136,SAFEXPRESS,Scheduled
325,1.00E+11,3/21/2025 18:28,5,58.5,DHL/24-25/16174,3/21/2025 15:40,TARINI ELECTRICAL,DASAPALLA,NAYAGARH,Odisha,24101.5,SAFEXPRESS,Scheduled
326,1.00E+11,3/21/2025 18:28,4,4.8,DHL/24-25/16174,3/21/2025 15:40,TARINI ELECTRICAL,DASAPALLA,NAYAGARH,Odisha,5664,SAFEXPRESS,Scheduled
327,1.00E+11,3/21/2025 18:28,5,41,DHL/24-25/16174,3/21/2025 15:40,TARINI ELECTRICAL,DASAPALLA,NAYAGARH,Odisha,19057,SAFEXPRESS,Scheduled
328,1.00E+11,3/21/2025 18:28,5,29,DHL/24-25/16174,3/21/2025 15:40,TARINI ELECTRICAL,DASAPALLA,NAYAGARH,Odisha,14455,SAFEXPRESS,Scheduled
329,1.00E+11,3/21/2025 18:27,2,53.1,DHL/24-25/16157,3/21/2025 14:46,MARUDHAR ENTERPRISES,JODHPUR,JODHPUR,Rajasthan,12755.8,SAFEXPRESS,Scheduled
330,1.00E+11,3/21/2025 18:26,10,18,DHL/24-25/16147,3/21/2025 9:36,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,8555,SAFEXPRESS,Scheduled
331,1.00E+11,3/21/2025 18:26,1,8.2,DHL/24-25/16039,3/19/2025 9:27,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,2666.8,SAFEXPRESS,Scheduled
332,1.00E+11,3/21/2025 18:24,1,4.9,DHL/24-25/16135,3/21/2025 9:24,SHARMA WEIGHING,UJJAIN,UJJAIN,Madhya Pradesh,3687.5,SAFEXPRESS,All others ODA
333,1.00E+11,3/21/2025 18:24,1,5.5,DHL/24-25/16135,3/21/2025 9:24,SHARMA WEIGHING,UJJAIN,UJJAIN,Madhya Pradesh,3852.7,SAFEXPRESS,All others ODA
334,1.00E+11,3/21/2025 18:24,1,2.2,DHL/24-25/16136,3/21/2025 9:25,SHARMA WEIGHING,UJJAIN,UJJAIN,Madhya Pradesh,2672.7,SAFEXPRESS,All others ODA
335,77655163,3/21/2025 18:14,4,27.6,DHL/24-25/16162,3/21/2025 14:52,Berhampur,Berhampur,GANJAM,Odisha,30444,TCI,Scheduled
336,77655152,3/21/2025 18:13,5,29,DHL/24-25/16172,3/21/2025 15:31,PHOENIX INDUSTRIAL SERVICE,ANGUL,ANGUL,Odisha,14455,TCI,Scheduled
337,158077044,3/21/2025 18:13,1,8,DHL/24-25/16180,3/21/2025 17:07,POONAM INSTRUMENTS PRIVATE LIMITED,CHHATRAPATI SAMBHAJI NAGAR,CHHATRAPATI SAMBHAJI NAGAR,MAHARASHTRA,21240,GATI,Scheduled
338,158077044,3/21/2025 18:13,2,9.5,DHL/24-25/16180,3/21/2025 17:07,POONAM INSTRUMENTS PRIVATE LIMITED,CHHATRAPATI SAMBHAJI NAGAR,CHHATRAPATI SAMBHAJI NAGAR,MAHARASHTRA,18880,GATI,Scheduled
339,158077129,3/21/2025 18:11,10,17,DHL/24-25/16141,3/21/2025 9:30,AL-NOOR ELECTRONICS,BHIWANDI,THANE,MAHARASHTRA,17110,GATI,Scheduled
